id,dataset_id,full_disk_image_id,crop_filename,storage_bucket,storage_path,full_disk_filename,crop_index,date_obs,z_class,p_class,c_class,mcintosh_full,pred_z,pred_p,pred_c,pred_mcintosh_full,noaa,lat,lon,carrington_lo,extension_ll,area,mag_class,num_spots_srs,orig_w,orig_h,square_size,yolo_conf
c244a859-814b-5ff8-accb-9ed638e0e76b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,1d76d656-2bb0-5a48-824e-eccd3d924fd1,hmi_20100727_0000_1089_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100727_0000_1089_0.png,hmi_20100727.png,0,2010-07-27,D,s,i,Dsi,H,r,x,Hrx,1089,-24.0,21.0,201.0,9.0,100.0,Beta,7,99,88,224,0.83756422996521
e6c2bae3-7647-5593-990f-7bd2b73ddf6f,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,7732d334-c529-59be-bcd9-2cc9348d800c,hmi_20100728_0000_1089_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100728_0000_1089_0.png,hmi_20100728.png,0,2010-07-28,D,s,o,Dso,A,x,x,Axx,1089,-24.0,35.0,202.0,9.0,70.0,Beta,5,89,80,224,0.5701204538345337
f04b9bb5-7cbd-51d6-84a4-a5ceff59ad2d,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,c6951f36-5744-51e1-be79-e0a7e60fb384,hmi_20100729_0000_1089_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100729_0000_1089_0.png,hmi_20100729.png,0,2010-07-29,E,a,o,Eao,D,r,o,Dro,1089,-24.0,48.0,202.0,12.0,90.0,Beta,9,99,83,224,0.8667151927947998
bf170a66-deed-51f7-abdc-b21d61504ce9,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,c6951f36-5744-51e1-be79-e0a7e60fb384,hmi_20100729_0000_1092_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100729_0000_1092_1.png,hmi_20100729.png,1,2010-07-29,C,s,o,Cso,H,x,x,Hxx,1092,16.0,-76.0,78.0,6.0,180.0,Beta,2,46,57,224,0.7387750148773193
e70a306b-d61d-554e-b957-b99ab511ae6b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,34f990e0-98a5-5735-a469-e3e639e76f11,hmi_20100730_0000_1092_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100730_0000_1092_0.png,hmi_20100730.png,0,2010-07-30,C,s,o,Cso,H,x,x,Hxx,1092,14.0,-63.0,77.0,9.0,210.0,Beta,2,51,58,224,0.8945728540420532
4dc96e09-a35f-51e0-be10-6c924fa5ef4e,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,34f990e0-98a5-5735-a469-e3e639e76f11,hmi_20100730_0000_1089_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100730_0000_1089_1.png,hmi_20100730.png,1,2010-07-30,C,a,o,Cao,H,a,x,Hax,1089,-24.0,62.0,202.0,10.0,140.0,Beta,9,64,49,224,0.3725921213626861
99221f69-9783-5f10-bb3e-660ca21ccadf,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,c636b1a6-34d0-55ba-b38c-cec50a2831c5,hmi_20100731_0000_1092_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100731_0000_1092_0.png,hmi_20100731.png,0,2010-07-31,C,s,o,Cso,H,r,x,Hrx,1092,15.0,-49.0,79.0,7.0,170.0,Beta,4,51,55,224,0.768492579460144
53544c28-4b68-572e-9733-7ae994157882,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,e8418108-0afd-59f3-acf6-ad9245fe3bf3,hmi_20100801_0000_1092_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100801_0000_1092_0.png,hmi_20100801.png,0,2010-08-01,H,k,x,Hkx,H,x,x,Hxx,1092,13.0,-35.0,79.0,3.0,230.0,Alpha,2,53,54,224,0.6243407726287842
56292d73-4b6f-5deb-a282-acc1a4ea3bdc,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,47aee788-7cd3-58e1-9b0a-f925eb0406b8,hmi_20100802_0000_1092_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100802_0000_1092_0.png,hmi_20100802.png,0,2010-08-02,H,k,x,Hkx,H,x,x,Hxx,1092,13.0,-21.0,79.0,4.0,290.0,Alpha,3,59,53,224,0.7508033514022827
2e1db645-a45a-55a7-adf3-5719d1c8d9dd,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,03d98926-b054-56f9-8c10-862212fa31de,hmi_20100803_0000_1092_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100803_0000_1092_0.png,hmi_20100803.png,0,2010-08-03,C,h,o,Cho,H,x,x,Hxx,1092,16.0,-10.0,76.0,11.0,280.0,Beta,7,63,54,224,0.6571886539459229
5baf3d4e-af84-509a-a0cd-2159e4b7b96a,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,02e80722-79fe-5ae5-85df-deeba166afb8,hmi_20100804_0000_1092_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100804_0000_1092_0.png,hmi_20100804.png,0,2010-08-04,C,h,o,Cho,H,x,x,Hxx,1092,15.0,4.0,77.0,10.0,190.0,Beta,3,51,50,224,0.6567174792289734
443092dd-df08-52c0-a661-186d1b0f9607,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,1f8571e2-8045-5935-a720-c6efed855f70,hmi_20100805_0000_1092_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100805_0000_1092_0.png,hmi_20100805.png,0,2010-08-05,C,s,o,Cso,H,x,x,Hxx,1092,14.0,15.0,75.0,6.0,180.0,Beta,4,50,51,224,0.7725895643234253
134ce010-712d-5f39-b9b2-338ae95608a1,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,1f8571e2-8045-5935-a720-c6efed855f70,hmi_20100805_0000_1093_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100805_0000_1093_1.png,hmi_20100805.png,1,2010-08-05,C,a,o,Cao,H,x,x,Hxx,1093,10.0,-65.0,355.0,4.0,100.0,Beta,3,53,78,224,0.7232614755630493
c665c90f-6bc8-54c3-a403-9d3bfea76761,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,5684617d-75eb-53a7-92e9-274ae4fc5552,hmi_20100806_0000_1093_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100806_0000_1093_0.png,hmi_20100806.png,0,2010-08-06,C,a,o,Cao,H,x,x,Hxx,1093,11.0,-58.0,348.0,8.0,170.0,Beta,4,68,77,224,0.8668947219848633
f7384cd0-4189-5476-8f93-48400e60e127,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,5684617d-75eb-53a7-92e9-274ae4fc5552,hmi_20100806_0000_1092_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100806_0000_1092_1.png,hmi_20100806.png,1,2010-08-06,H,s,x,Hsx,H,r,x,Hrx,1092,13.0,33.0,80.0,3.0,200.0,Alpha,1,50,55,224,0.8156433701515198
6bcf49cf-6168-5070-bca0-b112d2c846e0,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,5684617d-75eb-53a7-92e9-274ae4fc5552,hmi_20100806_0000_1094_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100806_0000_1094_2.png,hmi_20100806.png,2,2010-08-06,C,s,o,Cso,D,x,o,Dxo,1094,25.0,58.0,104.0,4.0,50.0,Beta,7,70,59,224,0.5466951131820679
b826cd3f-a53c-53c8-b69a-e99740b1e422,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,8365f41e-ba37-50f2-87d9-42d5246dda88,hmi_20100807_0000_1092_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100807_0000_1092_0.png,hmi_20100807.png,0,2010-08-07,H,h,x,Hhx,H,x,x,Hxx,1092,12.0,46.0,79.0,5.0,210.0,Alpha,1,51,58,224,0.8585779666900635
3cd82de6-a469-53d1-8e01-97b12f29d024,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,8365f41e-ba37-50f2-87d9-42d5246dda88,hmi_20100807_0000_1095_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100807_0000_1095_1.png,hmi_20100807.png,1,2010-08-07,H,a,x,Hax,A,x,x,Axx,1095,-19.0,-34.0,359.0,1.0,10.0,Alpha,2,45,45,224,0.8465245366096497
36db3fc8-bec9-5770-a0be-f3d12a0eb3cd,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,8365f41e-ba37-50f2-87d9-42d5246dda88,hmi_20100807_0000_1093_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100807_0000_1093_2.png,hmi_20100807.png,2,2010-08-07,C,s,o,Cso,H,x,x,Hxx,1093,12.0,-45.0,348.0,9.0,180.0,Beta,3,54,56,224,0.8375956416130066
1bd2f967-305c-5f45-a299-433c5651fe9e,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,31559b61-17de-52c9-bae4-42d73fd7e3b7,hmi_20100808_0000_1092_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100808_0000_1092_0.png,hmi_20100808.png,0,2010-08-08,H,s,x,Hsx,H,x,x,Hxx,1092,13.0,60.0,80.0,2.0,130.0,Alpha,1,50,58,224,0.8973881006240845
05cde328-a43e-5a6e-8fb2-702f57fa1ab0,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,31559b61-17de-52c9-bae4-42d73fd7e3b7,hmi_20100808_0000_1093_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100808_0000_1093_1.png,hmi_20100808.png,1,2010-08-08,H,s,x,Hsx,H,x,x,Hxx,1093,10.0,-30.0,350.0,2.0,130.0,Alpha,1,53,53,224,0.7906674742698669
8a5fe79d-ec8e-56c9-a57b-eef81669c430,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,557289e7-2ca6-5a68-80da-166e0347a752,hmi_20100809_0000_1093_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100809_0000_1093_0.png,hmi_20100809.png,0,2010-08-09,C,s,o,Cso,H,x,x,Hxx,1093,11.0,-15.0,350.0,3.0,140.0,Beta,2,52,53,224,0.7954168915748596
b3b2ac18-693e-5067-a356-61e6e9ba60ac,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,2b710f0b-4d06-5166-9ae3-ff7031acd21b,hmi_20100810_0000_1095_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100810_0000_1095_0.png,hmi_20100810.png,0,2010-08-10,H,s,x,Hsx,A,x,x,Axx,1095,-18.0,6.0,360.0,1.0,10.0,Alpha,2,45,44,224,0.8538932204246521
2640990b-2839-5400-89ef-331916afd1ef,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,2b710f0b-4d06-5166-9ae3-ff7031acd21b,hmi_20100810_0000_1093_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100810_0000_1093_1.png,hmi_20100810.png,1,2010-08-10,H,s,x,Hsx,H,x,x,Hxx,1093,10.0,-2.0,352.0,2.0,150.0,Alpha,2,55,52,224,0.8296362161636353
62cfb772-452d-5d6f-935d-f6eca3867923,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,2b710f0b-4d06-5166-9ae3-ff7031acd21b,hmi_20100810_0000_1096_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100810_0000_1096_2.png,hmi_20100810.png,2,2010-08-10,B,x,o,Bxo,H,x,x,Hxx,1096,22.0,20.0,14.0,5.0,20.0,Beta,8,80,57,224,0.7536089420318604
e7824799-a4fc-5cf6-8bad-b88542192107,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,21b7a26b-dec1-5a58-a83a-8dced4fe7074,hmi_20100811_0000_1093_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100811_0000_1093_0.png,hmi_20100811.png,0,2010-08-11,H,s,x,Hsx,H,x,x,Hxx,1093,10.0,12.0,353.0,3.0,130.0,Alpha,2,56,52,224,0.8269985914230347
24099377-c89c-5c85-85f8-1a2266043709,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,21b7a26b-dec1-5a58-a83a-8dced4fe7074,hmi_20100811_0000_1097_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100811_0000_1097_1.png,hmi_20100811.png,1,2010-08-11,A,x,x,Axx,H,x,x,Hxx,1097,33.0,-71.0,270.0,1.0,10.0,Alpha,1,44,44,224,0.7982783913612366
22fd61a9-ce57-5543-9451-28fe15edd422,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,21b7a26b-dec1-5a58-a83a-8dced4fe7074,hmi_20100811_0000_1095_2.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100811_0000_1095_2.png,hmi_20100811.png,2,2010-08-11,A,x,x,Axx,H,x,x,Hxx,1095,-17.0,20.0,1.0,1.0,10.0,Alpha,1,43,43,224,0.7872279286384583
a77cb8e0-7eec-5276-878c-234e8a2a983f,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,21b7a26b-dec1-5a58-a83a-8dced4fe7074,hmi_20100811_0000_1096_3.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100811_0000_1096_3.png,hmi_20100811.png,3,2010-08-11,C,r,i,Cri,H,r,x,Hrx,1096,21.0,33.0,14.0,7.0,60.0,Beta,12,48,51,224,0.6843448877334595
41b7b06e-8861-5696-9662-e950458ae03b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f7f73a21-70c6-55f1-8bd9-8736cad45d71,hmi_20100812_0000_1093_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100812_0000_1093_0.png,hmi_20100812.png,0,2010-08-12,H,s,x,Hsx,D,x,o,Dxo,1093,10.0,25.0,352.0,3.0,110.0,Alpha,2,58,55,224,0.8726912140846252
086d8e7f-bec0-5784-8332-d4a6fc5ef8e7,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f7f73a21-70c6-55f1-8bd9-8736cad45d71,hmi_20100812_0000_1098_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100812_0000_1098_1.png,hmi_20100812.png,1,2010-08-12,D,r,o,Dro,H,r,x,Hrx,1098,15.0,-28.0,299.0,5.0,30.0,Beta,5,71,51,224,0.5815935134887695
d3b260af-6644-5f0c-b755-5ae4641e07bf,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,7a41d9cc-9ce5-5ce1-8e46-99424faf6816,hmi_20100813_0000_1093_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100813_0000_1093_0.png,hmi_20100813.png,0,2010-08-13,H,k,x,Hkx,H,x,x,Hxx,1093,10.0,38.0,352.0,4.0,250.0,Alpha,2,55,53,224,0.8673775792121887
d7d36bba-dec3-5050-b2b7-70e41bc2d6a0,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,7a41d9cc-9ce5-5ce1-8e46-99424faf6816,hmi_20100813_0000_1098_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100813_0000_1098_1.png,hmi_20100813.png,1,2010-08-13,C,r,o,Cro,H,x,x,Hxx,1098,14.0,-14.0,300.0,6.0,40.0,Beta,6,44,41,224,0.6096005439758301
1a337858-6ade-513f-a1e1-530818548cb1,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,3a4cd85c-6794-5514-ab5d-7a60ee63f121,hmi_20100814_0000_1093_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100814_0000_1093_0.png,hmi_20100814.png,0,2010-08-14,H,s,x,Hsx,H,x,x,Hxx,1093,11.0,51.0,352.0,2.0,90.0,Alpha,2,105,105,224,0.7932831645011902
0629ac74-1dcb-5f56-8f4c-84a811b538e2,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,f8be33d2-df14-56bd-9f55-fcfb5ad051f7,hmi_20100815_0000_1099_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100815_0000_1099_0.png,hmi_20100815.png,0,2010-08-15,C,r,o,Cro,H,r,x,Hrx,1099,18.0,58.0,346.0,6.0,70.0,Beta,8,92,101,224,0.7700114846229553
f36bd809-35b1-534e-9402-52beb01b59e3,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,8a1c9115-f99d-5735-8f6d-65446b5af2ed,hmi_20100825_0000_1101_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100825_0000_1101_0.png,hmi_20100825.png,0,2010-08-25,H,r,x,Hrx,A,x,x,Axx,1101,12.0,-79.0,0.0,3.0,30.0,Alpha,1,45,54,224,0.696173369884491
9d913cbe-3705-5373-8381-2ea91c0f4bc2,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,aa0f6552-669d-5999-90bf-d7c9827f9c4f,hmi_20100826_0000_1101_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100826_0000_1101_0.png,hmi_20100826.png,0,2010-08-26,H,s,x,Hsx,H,x,x,Hxx,1101,12.0,-61.0,82.0,2.0,90.0,Alpha,1,48,57,224,0.89384925365448
8f1b4257-684b-5706-a9c8-89a28c32a2b9,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,4d45dd0d-cf0b-5d9e-add7-1b9b5e074c71,hmi_20100827_0000_1101_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100827_0000_1101_0.png,hmi_20100827.png,0,2010-08-27,H,s,x,Hsx,H,x,x,Hxx,1101,13.0,-48.0,83.0,5.0,90.0,Alpha,1,50,56,224,0.8983489274978638
c2c503f6-4b7b-5ab9-b4ae-94ff3ad71c9f,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,2c537f4e-3a96-5831-b6cf-615f234666a5,hmi_20100828_0000_1101_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100828_0000_1101_0.png,hmi_20100828.png,0,2010-08-28,H,s,x,Hsx,H,x,x,Hxx,1101,12.0,-34.0,84.0,3.0,100.0,Alpha,1,53,55,224,0.8754810094833374
eeee3862-8912-5641-8ddb-a310abc3941c,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,6186be62-108a-5b05-bf17-dd8a1625d84f,hmi_20100829_0000_1101_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100829_0000_1101_0.png,hmi_20100829.png,0,2010-08-29,H,s,x,Hsx,H,r,x,Hrx,1101,12.0,-21.0,81.0,3.0,130.0,Alpha,1,53,54,224,0.8218829035758972
b8100ead-a393-5945-9f93-e5e542fea9af,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,a6f16c12-ea6d-5684-bd00-9af52c28d0fe,hmi_20100830_0000_1101_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100830_0000_1101_0.png,hmi_20100830.png,0,2010-08-30,H,r,x,Hrx,H,x,x,Hxx,1101,12.0,-7.0,84.0,2.0,140.0,Alpha,1,54,52,224,0.8267954587936401
853b0d3a-31bb-5582-8ba7-37b33599d4da,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,a6f16c12-ea6d-5684-bd00-9af52c28d0fe,hmi_20100830_0000_1102_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100830_0000_1102_1.png,hmi_20100830.png,1,2010-08-30,C,r,o,Cro,H,r,x,Hrx,1102,27.0,13.0,104.0,3.0,30.0,Beta,4,78,51,224,0.7781744599342346
1c58d318-70de-5ea3-b08d-c0ab81a0fa33,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,ee2ca2a5-c367-5f09-86c3-1764569d6ed5,hmi_20100831_0000_1102_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100831_0000_1102_0.png,hmi_20100831.png,0,2010-08-31,D,r,o,Dro,A,x,x,Axx,1102,28.0,26.0,103.0,6.0,70.0,Beta,7,86,56,224,0.8204382658004761
30fdacec-89de-5f63-ac77-8f477b9b25f4,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,ee2ca2a5-c367-5f09-86c3-1764569d6ed5,hmi_20100831_0000_1101_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100831_0000_1101_1.png,hmi_20100831.png,1,2010-08-31,H,r,x,Hrx,H,x,x,Hxx,1101,13.0,6.0,85.0,2.0,110.0,Alpha,1,53,52,224,0.7524359822273254
9b34d838-149c-5ba4-93c0-ea9aecc689fa,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,1db8f3ef-89cc-5c7a-8bd2-c9c8b255441b,hmi_20100901_0000_1102_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100901_0000_1102_0.png,hmi_20100901.png,0,2010-09-01,C,r,o,Cro,H,x,x,Hxx,1102,28.0,40.0,104.0,6.0,80.0,Beta,6,76,57,224,0.729742169380188
410e0e26-8b35-5981-9f1e-a58fcbee75af,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,1db8f3ef-89cc-5c7a-8bd2-c9c8b255441b,hmi_20100901_0000_1101_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100901_0000_1101_1.png,hmi_20100901.png,1,2010-09-01,H,r,x,Hrx,H,x,x,Hxx,1101,12.0,19.0,83.0,2.0,140.0,Alpha,1,59,57,224,0.6357569098472595
1fc75a03-26cc-56df-a794-3ff82e54caa1,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,2642fc12-9808-5579-8254-02c104ee8873,hmi_20100902_0000_1101_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100902_0000_1101_0.png,hmi_20100902.png,0,2010-09-02,C,s,o,Cso,H,x,x,Hxx,1101,12.0,32.0,83.0,5.0,150.0,Beta,2,52,54,224,0.8466397523880005
207c4bca-c782-5011-b37a-6b9dff8b5ac7,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,64bbf294-5ed9-5403-a238-ecdff9310670,hmi_20100903_0000_1101_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100903_0000_1101_0.png,hmi_20100903.png,0,2010-09-03,H,s,x,Hsx,H,x,x,Hxx,1101,12.0,45.0,82.0,2.0,120.0,Alpha,2,51,55,224,0.8905088901519775
effa8860-e8a0-5e93-846e-bf2c68eda79b,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,64bbf294-5ed9-5403-a238-ecdff9310670,hmi_20100903_0000_1105_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100903_0000_1105_1.png,hmi_20100903.png,1,2010-09-03,B,x,o,Bxo,H,r,x,Hrx,1105,19.0,9.0,49.0,3.0,10.0,Beta,4,76,49,224,0.6432675719261169
b2a3b277-073e-5b63-a33d-bdff9e971234,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b2cc50e0-0684-5e49-b0f9-5277c87ab0d0,hmi_20100904_0000_1101_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100904_0000_1101_0.png,hmi_20100904.png,0,2010-09-04,C,s,o,Cso,A,x,x,Axx,1101,12.0,57.0,81.0,4.0,130.0,Beta,3,47,53,224,0.857893168926239
21e682d4-1bd1-51eb-8c61-9ac43340f1fd,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,b2cc50e0-0684-5e49-b0f9-5277c87ab0d0,hmi_20100904_0000_1105_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100904_0000_1105_1.png,hmi_20100904.png,1,2010-09-04,B,x,o,Bxo,D,x,o,Dxo,1105,18.0,22.0,50.0,6.0,30.0,Beta,8,86,60,224,0.8059579730033875
102b625f-b890-597e-b21c-4579c014e0be,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,a97fcbc3-a481-5a17-bbae-9ab06cfdcd63,hmi_20100905_0000_1105_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100905_0000_1105_0.png,hmi_20100905.png,0,2010-09-05,D,r,i,Dri,D,r,o,Dro,1105,18.0,36.0,50.0,8.0,70.0,Beta,20,87,62,224,0.8294793963432312
f1601260-9cdf-56b9-8771-7db32b8ee23e,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,a97fcbc3-a481-5a17-bbae-9ab06cfdcd63,hmi_20100905_0000_1101_1.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100905_0000_1101_1.png,hmi_20100905.png,1,2010-09-05,H,s,x,Hsx,H,x,x,Hxx,1101,12.0,70.0,83.0,2.0,110.0,Alpha,1,43,50,224,0.4986820518970489
8d85a6b7-61fb-5e51-9fad-098dd56615ec,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,656346bb-7c90-5e57-bd5e-15ac74108123,hmi_20100907_0000_1105_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100907_0000_1105_0.png,hmi_20100907.png,0,2010-09-07,C,a,i,Cai,H,x,x,Hxx,1105,19.0,64.0,49.0,10.0,150.0,Beta,14,43,50,224,0.7071589827537537
48ba2240-fca8-5bdb-bbd6-5d774d65621a,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,9a7f37b7-0069-512b-b667-483a34e419b2,hmi_20100912_0000_1106_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100912_0000_1106_0.png,hmi_20100912.png,0,2010-09-12,H,s,x,Hsx,C,x,o,Cxo,1106,-18.0,-64.0,215.0,1.0,50.0,Alpha,1,46,48,224,0.802352786064148
a85a4395-b474-5f72-95cf-24450173423d,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,51816a2e-a8a5-5d85-b955-f236e1b0241b,hmi_20100913_0000_1106_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100913_0000_1106_0.png,hmi_20100913.png,0,2010-09-13,C,s,o,Cso,H,x,x,Hxx,1106,-19.0,-57.0,209.0,14.0,80.0,Beta,5,48,50,224,0.7610078454017639
08ce2a34-75e3-5274-aa6c-555ae1f11c5d,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,471b3700-c8fc-5b61-ac3e-7218702c8b11,hmi_20100914_0000_1106_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100914_0000_1106_0.png,hmi_20100914.png,0,2010-09-14,C,s,o,Cso,H,x,x,Hxx,1106,-19.0,-44.0,209.0,15.0,100.0,Beta,7,53,51,224,0.6536418199539185
6247d060-0efe-54ed-8ddc-29fb9bf11184,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,5a26f497-b9f4-53c5-8999-86fef25dd5d6,hmi_20100915_0000_1106_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100915_0000_1106_0.png,hmi_20100915.png,0,2010-09-15,F,a,o,Fao,H,x,x,Hxx,1106,-19.0,-30.0,209.0,17.0,110.0,Beta,14,147,60,224,0.3756469488143921
ac2f1818-c839-560d-86a7-0e289abb2418,be7cb32f-b4a5-5a19-b9bc-fc5c280fddaa,cd283fae-8ff2-5619-867d-5bd03b314e57,hmi_20100916_0000_1106_0.png,sunspot-crops,convnextv2_db1_image/v1/crops/hmi_20100916_0000_1106_0.png,hmi_20100916.png,0,2010-09-16,F,a,o,Fao,A,x,x,Axx,1106,-20.0,-18.0,208.0,16.0,90.0,Beta,10,61,68,224,0.5958166122436523
